Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
luxe-gold-shaker,Luxe Gold Shaker,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a href=""#tab1"" class=""active""> Description </a></li>
<li><a class="""" href=""#tab2""> Details </a></li>
<li><a class="""" href=""#tab3""> Shipping </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li style=""display: block;"" id=""tab1"" class=""active"">
<div>
<p>At a touch of glamor to your dinner table with our <i>Luxe Gold Shaker.</i></p>
<p>The matte finish brings a modern touch to your tabletop.</p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab2"">
<div>
<p>Material: Stainless steel with a premium matte finish</p>
<p>Both Salt and Pepper Shaker included</p>
<p>Size: Approximately 3.4 inches/ 8.7 cm</p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab3"">
<div>
<p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order and you’ll receive a tracking number that will let you keep tabs of where your order is at all times.</p>
<p>From that point, it takes approximately 12 – 18* days for items to arrive.</p>
<p>*Do note that longer shipping duration may be expected in some cases due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
</div>
</li>
</ul>",JAZZUPCO,"","",true,Title,Default Title,,,,,31056895-2pcs,0.0,shopify,deny,oberlo,34.00,,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1169826287.jpg?v=1613481907,1,Luxe Gold Shaker-JAZZUP,false,,,,,,,,,,,,,,,,,kg,,,active
luxe-gold-shaker,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/pcs-pack-gold-spice-jar-condiment-set-k_main-5.jpg?v=1613481907,2,Luxe Gold Shaker-JAZZUP,,,,,,,,,,,,,,,,,,,,,
luxe-gold-shaker,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/pcs-pack-gold-spice-jar-condiment-set-k_main-4.jpg?v=1613481908,3,Luxe Gold Shaker-JAZZUP,,,,,,,,,,,,,,,,,,,,,
luxe-gold-shaker,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/pcs-pack-gold-spice-jar-condiment-set-k_main-1.jpg?v=1613481909,4,Luxe Gold Shaker-JAZZUP,,,,,,,,,,,,,,,,,,,,,
natural-coconut-bowl,Coconut Bowl,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a href=""#tab1"" class=""active""> Description </a></li>
<li><a class="""" href=""#tab2""> Details </a></li>
<li><a class="""" href=""#tab3""> Shipping </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li style=""display: block;"" id=""tab1"" class=""active"">
<div>
<p>Handcrafted from ethically-sourced coconuts, sanded for a refined-finish and then polished with natural coconut oil - our <i>Coconut Bowls</i> are perfect for serving your favorite smoothies, refreshing treats or salad. The possibilities are endless!</p>
<p>Made of sustainable materials, using these Coconut Bowls is a super easy eco-step to take to reduce non-environmentally-friendly waste.</p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab2"">
<div>
<p>Material: Coconut<br>Diameter: 4.7 - 5.9 inches/ 12 - 15cm</p>
<p><b>Care Instructions:</b></p>
<p>Hand wash your Coconut Bowl and do not soak for a prolonged duration</p>
<p>Do not expose your Coconut Bowl to high heat</p>
<p>Only use the Coconut Bowls for cold food or food at room temperature</p>
<p>Do not use your Coconut Bowl in the refrigerator, microwave, oven or dishwasher.</p>
<p><br></p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab3"">
<div>
<p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order and you’ll receive a tracking number that will let you keep tabs of where your order is at all times.</p>
<p>From that point, it takes approximately 12 – 18* days for items to arrive.</p>
<p>*Do note that longer shipping duration may be expected in some cases due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
</div>
</li>
</ul>",JAZZUPCO,"","",true,Option,Coconut Bowl with Spoon,Set,Service for 6 (Best Deal),,,bowlandspoon-6set,0.0,shopify,deny,oberlo,94.00,,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1461348379.jpg?v=1613481910,1,Coconut Bowl-JAZZUP,false,,,,,,,,,,,,,,,,,kg,,,active
natural-coconut-bowl,,,,,,,,Coconut Bowl with Spoon,,Service for 4,,,bowlandspoon-4set,0.0,shopify,deny,oberlo,69.00,,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1461348381.jpg?v=1613481911,2,Coconut Bowl-JAZZUP,,,,,,,,,,,,,,,,,,kg,,,
natural-coconut-bowl,,,,,,,,Coconut Bowl with Spoon,,Service for 2,,,bowlandspoon-2set,0.0,shopify,deny,oberlo,36.00,,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/atural-coconut-bowl-decoration-fruit-sa_main-3.jpg?v=1613481912,3,Coconut Bowl-JAZZUP,,,,,,,,,,,,,,,,,,kg,,,
natural-coconut-bowl,,,,,,,,Coconut Bowl with Spoon,,Individual,,,bowlandspoon-1set,0.0,shopify,deny,oberlo,19.00,,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1557922121.jpg?v=1613481913,4,Coconut Bowl-JAZZUP,,,,,,,,,,,,,,,,,,kg,,,
natural-coconut-bowl,,,,,,,,Coconut Bowl Only,,Service for 6 (Best Deal),,,bowlonly-6set,0.0,shopify,deny,oberlo,84.00,,true,false,"",https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1461348378.jpg?v=1613481913,5,Coconut Bowl-JAZZUP,,,,,,,,,,,,,,,,,,kg,,,
natural-coconut-bowl,,,,,,,,Coconut Bowl Only,,Service for 4,,,bowlonly-4set,0.0,shopify,deny,oberlo,59.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
natural-coconut-bowl,,,,,,,,Coconut Bowl Only,,Service for 2,,,bowlonly-2set,0.0,shopify,deny,oberlo,34.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
natural-coconut-bowl,,,,,,,,Coconut Bowl Only,,Individual,,,bowlonly-1set,0.0,shopify,deny,oberlo,18.00,,true,false,"",,,,,,,,,,,,,,,,,,,,,kg,,,
contemporary-fruit-bowls,Contemporary Fruit Bowls,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a class=""active"" href=""#tab1""> Description </a></li>
<li><a href=""#tab2"" class=""""> Details </a></li>
<li><a href=""#tab3"" class=""""> Shipping </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li class=""active"" id=""tab1"" style=""display: block;"">
<div>
<p>With the unique-shape and beautiful color tones, even the way you serve your fruits and salad can be fun and vibrant!</p>
<p>Our <i>Contemporary Fruit Bowl</i> is made of high-quality ceramic and can be used for regular use. The product comes in two color themes.</p>
</div>
</li>
<li id=""tab2"" class="""" style=""display: none;"">
<div>
<p>Material: Ceramic</p>
<p>Color Options: Pink or Green</p>
<p>Durable</p>
<p>Chip-resistant</p>
<p>Note: Dishwasher safe, but do not use in microwave.</p>
</div>
</li>
<li id=""tab3"" class="""" style=""display: none;"">
<div>
<p>We offer Free Shipping Worldwide.</p>
<p>We typically ship items within 5 days of receiving an order and you’ll receive a tracking number that will let you keep tabs of where your order is at all times.</p>
<p>From that point, it takes approximately 12 – 18* days for items to arrive.</p>
<p>*Do note that longer shipping duration may be expected in some cases due to the COVID-19 situation with a reduced number of flights and manpower. We will do our best to get your order to you sooner.</p>
<p>Read our <a href=""https://jazzupco.com/policies/shipping-policy"">Shipping Policy</a>.</p>
</div>
</li>
</ul>",JAZZUPCO,"","",true,Color,Pink,Set,3 Pcs,,,39110113-pink-3pcs,0.0,shopify,deny,oberlo,49.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1495445648.jpg?v=1613481916,1,Contemporary Fruit Bowls-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/1_87d9a12c-f8f4-43b9-a424-c3d2c8ff18b1.png?v=1613481919,kg,,,active
contemporary-fruit-bowls,,,,,,,,Pink,,4 Pcs,,,39110113-pink-4pcs,0.0,shopify,deny,oberlo,64.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1495445649.jpg?v=1613481917,2,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/1_87d9a12c-f8f4-43b9-a424-c3d2c8ff18b1.png?v=1613481919,kg,,,
contemporary-fruit-bowls,,,,,,,,Pink,,5 Pcs,,,39110113-pink-5pcs,0.0,shopify,deny,oberlo,79.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1495445647_83dca1b9-3b48-4268-9d99-dded8f663f76.jpg?v=1613481917,3,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/3_c3e30fa2-253c-4d69-a405-24658061de75.png?v=1613481923,kg,,,
contemporary-fruit-bowls,,,,,,,,Green,,3 Pcs,,,39110113-green-3pcs,0.0,shopify,deny,oberlo,49.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1495445643.jpg?v=1613481918,4,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/4_31b64042-00f7-45d3-9574-68f79a09c179.png?v=1613481924,kg,,,
contemporary-fruit-bowls,,,,,,,,Green,,4 Pcs,,,39110113-green-4pcs,0.0,shopify,deny,oberlo,64.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/1_87d9a12c-f8f4-43b9-a424-c3d2c8ff18b1.png?v=1613481919,5,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/5_84da980c-52a4-4257-9c3f-066baf913058.png?v=1613481925,kg,,,
contemporary-fruit-bowls,,,,,,,,Green,,5 Pcs,,,39110113-green-5pcs,0.0,shopify,deny,oberlo,79.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1495445646.jpg?v=1613481920,6,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/6_e6b0ed99-9f0b-452c-9c17-b1a4fa9788dd.png?v=1613481925,kg,,,
contemporary-fruit-bowls,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/product-image-1495445650.jpg?v=1613481921,7,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,,,,,
contemporary-fruit-bowls,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/2_4e398694-97bd-49a3-a34f-b0352a20e01e.png?v=1613481922,8,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,,,,,
contemporary-fruit-bowls,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/3_c3e30fa2-253c-4d69-a405-24658061de75.png?v=1613481923,9,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,,,,,
contemporary-fruit-bowls,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/4_31b64042-00f7-45d3-9574-68f79a09c179.png?v=1613481924,10,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,,,,,
contemporary-fruit-bowls,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/5_84da980c-52a4-4257-9c3f-066baf913058.png?v=1613481925,11,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,,,,,
contemporary-fruit-bowls,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/6_e6b0ed99-9f0b-452c-9c17-b1a4fa9788dd.png?v=1613481925,12,Contemporary Fruit Bowls-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gilded-butter-knife,Gilded Butter Knife,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a href=""#tab1"" class=""active""> Description </a></li>
<li><a class="""" href=""#tab2""> Details </a></li>
<li><a class="""" href=""#tab3""> Shipping </a></li>
<li><a class="""" href=""#tab4""> Care Guide </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li style=""display: block;"" id=""tab1"" class=""active"">
<div>
<p>Pair these <i>Gilded Butter Knife</i> with our <a href=""https://jazzupco.com/products/french-flatware"">French</a> or <a href=""https://jazzupco.com/collections/flatware/products/minimalist-flatware"">Minimalist Flatware</a> for a complete collection.<br></p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab2"">
<div>
<p>Material: 18/10 Stainless Steel with a premium matte finish</p>
<p>Size: 6.7 inches/ 17 cm</p>
<p>Comparatively, the French/ Minimalist Flatware Dinner Knife is 8.7 inches/ 22.0cm in length</p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab3"">
<div>
<p>Free Shipping Worldwide, with an estimated shipping duration of 12-18 days.<br></p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab4"">
<div>
<p>Please rinse with warm water and mild dishwashing liquid prior to your first-time use.</p>
<p>After each use, promptly wash off (using a soft sponge) residues and food stains as soon as you can.</p>
<p>While we have customers who wash this flatware in dishwashers with no issues, we cannot guarantee that the dishwasher would not affect the exterior finishes as there are various factors involved (eg. type of dishwasher, dishwasher detergent, etc.). As such, it is recommended to only handwash the flatware so as to preserve the exterior as well as possible.</p>
<p>When washing, use mild dishwashing liquid only and avoid citrus-scented, chlorine-based and anti-limescale detergents. Do not use abrasive sponges or scrubs.</p>
<p>After each wash, dry with a soft towel to prevent water marks, discoloration and film buildup.</p>
<p>When storing your flatware pieces, place them in a dry and well-ventilated place and keep them separately from other sharp surfaces to avoid scratches on the surface.</p>
<p>Enjoy your flatware!</p>
</div>
</li>
</ul>",JAZZUPCO,"","",true,Color,Matte Gold,,,,,Jazzupco-butterknife-Gold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-52.jpg?v=1613481926,1,Gilded Butter Knife-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-32.jpg?v=1613481928,kg,,,active
gilded-butter-knife,,,,,,,,Matte Black,,,,,Jazzupco-butterknife-black,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-53.jpg?v=1613481927,2,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-28.jpg?v=1613481929,kg,,,
gilded-butter-knife,,,,,,,,Matte Rose Gold,,,,,Jazzupco-butterknife-rosegold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-32.jpg?v=1613481928,3,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-30.jpg?v=1613481930,kg,,,
gilded-butter-knife,,,,,,,,Matte Silver,,,,,Jazzupco-butterknife-silver,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-28.jpg?v=1613481929,4,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-33.jpg?v=1613481931,kg,,,
gilded-butter-knife,,,,,,,,Black & Gold,,,,,Jazzupco-butterknife-blackgold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-30.jpg?v=1613481930,5,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-34.jpg?v=1613481932,kg,,,
gilded-butter-knife,,,,,,,,White & Gold,,,,,Jazzupco-butterknife-whitegold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-33.jpg?v=1613481931,6,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-31.jpg?v=1613481933,kg,,,
gilded-butter-knife,,,,,,,,Dark Green & Gold,,,,,Jazzupco-butterknife-greengold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-34.jpg?v=1613481932,7,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-29.jpg?v=1613481934,kg,,,
gilded-butter-knife,,,,,,,,Pink & Gold,,,,,Jazzupco-butterknife-Pinkgold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-31.jpg?v=1613481933,8,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-37.jpg?v=1613481934,kg,,,
gilded-butter-knife,,,,,,,,Black & Silver,,,,,Jazzupco-butterknife-blackSilver,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-29.jpg?v=1613481934,9,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-36.jpg?v=1613481935,kg,,,
gilded-butter-knife,,,,,,,,White & Silver,,,,,Jazzupco-butterknife-whiteSilver,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-37.jpg?v=1613481934,10,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-35.jpg?v=1613481936,kg,,,
gilded-butter-knife,,,,,,,,Pink & Silver,,,,,Jazzupco-butterknife-PinkSilver,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-36.jpg?v=1613481935,11,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-38.jpg?v=1613481938,kg,,,
gilded-butter-knife,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-35.jpg?v=1613481936,12,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gilded-butter-knife,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-38.jpg?v=1613481938,13,Gilded Butter Knife-JAZZUP,,,,,,,,,,,,,,,,,,,,,
gilded-long-drink-spoon,Gilded Long Drink Spoon,"<!--Start tab labels-->
<ul class=""tabs"">
<li><a href=""#tab1"" class=""active""> Description </a></li>
<li><a class="""" href=""#tab2""> Details </a></li>
<li><a class="""" href=""#tab3""> Shipping </a></li>
<li><a class="""" href=""#tab4""> Care Guide </a></li>
</ul>
<!--Start tab content-->
<ul class=""tabs-content"">
<li style=""display: block;"" id=""tab1"" class=""active"">
<div>
<p>Pair these <i>Gilded Long Drink Spoon</i> with our <a href=""https://jazzupco.com/products/french-flatware"">French</a> or <a href=""https://jazzupco.com/collections/flatware/products/minimalist-flatware"">Minimalist Flatware</a> for a complete collection.<br></p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab2"">
<div>
<p>Material: 18/10 Stainless Steel with a premium matte finish</p>
<p>Size: 7.5 inches/ 19 cm</p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab3"">
<div>
<p>Free Shipping Worldwide, with an estimated shipping duration of 12-18 days.<br></p>
</div>
</li>
<li style=""display: none;"" class="""" id=""tab4"">
<div>
<p>Please rinse with warm water and mild dishwashing liquid prior to your first-time use.</p>
<p>After each use, promptly wash off (using a soft sponge) residues and food stains as soon as you can.</p>
<p>While we have customers who wash this flatware in dishwashers with no issues, we cannot guarantee that the dishwasher would not affect the exterior finishes as there are various factors involved (eg. type of dishwasher, dishwasher detergent, etc.). As such, it is recommended to only handwash the flatware so as to preserve the exterior as well as possible.</p>
<p>When washing, use mild dishwashing liquid only and avoid citrus-scented, chlorine-based and anti-limescale detergents. Do not use abrasive sponges or scrubs.</p>
<p>After each wash, dry with a soft towel to prevent water marks, discoloration and film buildup.</p>
<p>When storing your flatware pieces, place them in a dry and well-ventilated place and keep them separately from other sharp surfaces to avoid scratches on the surface.</p>
<p>Enjoy your flatware!</p>
</div>
</li>
</ul>",JAZZUPCO,"","",true,Color,Matte Gold,,,,,Jazzupco-longdrinkspoon-Gold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-50.jpg?v=1613481939,1,Gilded Long Drink Spoon-JAZZUP,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-27.jpg?v=1613481941,kg,,,active
gilded-long-drink-spoon,,,,,,,,Matte Black,,,,,Jazzupco-longdrinkspoon-Black,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-51.jpg?v=1613481940,2,Gilded Long Drink Spoon-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-19.jpg?v=1613481942,kg,,,
gilded-long-drink-spoon,,,,,,,,Matte Rose Gold,,,,,Jazzupco-longdrinkspoon-RoseGold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-27.jpg?v=1613481941,3,Gilded Long Drink Spoon-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-21.jpg?v=1613481943,kg,,,
gilded-long-drink-spoon,,,,,,,,Matte Silver,,,,,Jazzupco-longdrinkspoon-Silver,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-19.jpg?v=1613481942,4,Gilded Long Drink Spoon-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-17.jpg?v=1613481944,kg,,,
gilded-long-drink-spoon,,,,,,,,Black & Gold,,,,,Jazzupco-longdrinkspoon-BlackGold,0.0,shopify,deny,manual,8.00,,true,false,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-21.jpg?v=1613481943,5,Gilded Long Drink Spoon-JAZZUP,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0365/1705/2461/products/JazzupcoProj1-22.jpg?v=1613481945,kg,,,
